BoletaID,MaterialID,Cantidad
1551,32,9
1551,35,1
1551,40,5
1551,41,4
1551,44,2
1551,45,4
1551,49,2
1551,50,5
1551,56,6
1551,58,3
1551,59,6
1551,63,5
1551,64,2
1551,66,3
1551,68,4
1551,69,8
1551,71,5
1551,75,3
1551,78,5
1551,81,5
1551,83,1
1551,85,2
1551,91,2
1551,93,4
1551,94,4
1551,95,4
1551,96,13
1551,97,4
1551,105,2
1551,106,6
1551,110,5
1551,111,3
1551,113,3
1551,117,4
1551,120,5
1551,121,5
1551,127,5
1551,129,1
1551,132,1
1551,134,3
1551,136,3
1551,140,5
1551,141,2
1551,146,4
1551,147,10
1551,148,2
1551,149,7
1551,150,5
1551,152,1
1551,153,3
1552,1,5
1552,2,1
1552,4,5
1552,5,1
1552,9,5
1552,11,3
1552,12,9
1552,13,3
1552,15,6
1552,16,8
1552,17,4
1552,20,1
1552,21,2
1552,23,8
1552,24,12
1552,25,5
1552,28,5
1552,30,2
1552,32,1
1552,35,7
1552,38,3
1552,42,4
1552,43,3
1552,44,1
1552,46,1
1552,47,6
1552,48,3
1552,49,5
1552,50,7
1552,52,6
1552,54,5
1552,56,8
1552,57,1
1552,62,2
1552,63,4
1552,64,6
1552,65,2
1552,66,1
1552,68,2
1552,72,3
1552,74,5
1552,79,3
1552,88,6
1552,90,7
1552,91,6
1552,92,4
1552,93,8
1552,94,5
1552,95,1
1552,98,3
1552,99,2
1552,100,3
1552,101,7
1552,102,2
1552,105,1
1552,107,5
1552,108,9
1552,112,3
1552,113,8
1552,114,4
1552,116,4
1552,123,3
1552,124,9
1552,125,8
1552,126,2
1552,127,5
1552,131,2
1552,133,3
1552,135,8
1552,138,5
1552,140,3
1552,141,5
1552,144,2
1552,145,3
1552,146,3
1552,148,4
1552,149,2
1552,150,4
1552,152,4
1552,153,3
1552,154,1
1553,2,8
1553,3,2
1553,5,6
1553,10,1
1553,11,6
1553,12,4
1553,16,2
1553,17,4
1553,22,1
1553,23,4
1553,24,1
1553,25,5
1553,26,2
1553,28,5
1553,32,6
1553,34,5
1553,36,3
1553,38,2
1553,42,5
1553,44,6
1553,45,1
1553,46,1
1553,47,16
1553,50,2
1553,51,1
1553,56,8
1553,57,4
1553,59,2
1553,60,6
1553,63,5
1553,64,4
1553,65,2
1553,68,4
1553,70,4
1553,71,2
1553,72,3
1553,74,10
1553,76,5
1553,77,3
1553,80,4
1553,84,3
1553,87,5
1553,89,1
1553,90,2
1553,92,5
1553,94,10
1553,98,5
1553,99,5
1553,100,4
1553,101,7
1553,102,3
1553,103,2
1553,104,6
1553,105,1
1553,108,2
1553,111,2
1553,113,6
1553,115,3
1553,116,4
1553,117,5
1553,118,1
1553,121,5
1553,122,3
1553,124,11
1553,125,4
1553,126,4
1553,127,16
1553,130,3
1553,132,1
1553,133,4
1553,135,3
1553,136,7
1553,138,1
1553,139,2
1553,142,5
1553,145,3
1553,146,2
1553,148,3
1553,150,4
1553,152,10
1554,3,2
1554,4,3
1554,7,4
1554,8,4
1554,9,5
1554,10,4
1554,11,3
1554,12,5
1554,13,5
1554,17,4
1554,20,4
1554,21,2
1554,23,4
1554,24,6
1554,25,2
1554,26,9
1554,28,2
1554,30,4
1554,31,1
1554,34,6
1554,35,7
1554,36,2
1554,39,4
1554,46,1
1554,49,1
1554,50,1
1554,52,5
1554,54,2
1554,57,1
1554,59,3
1554,61,13
1554,62,3
1554,63,2
1554,64,4
1554,65,5
1554,67,3
1554,69,5
1554,70,6
1554,71,1
1554,72,4
1554,73,5
1554,74,2
1554,76,8
1554,77,7
1554,78,14
1554,79,4
1554,82,6
1554,85,3
1554,90,1
1554,91,2
1554,92,1
1554,97,2
1554,100,5
1554,103,11
1554,105,6
1554,108,4
1554,111,4
1554,112,9
1554,113,3
1554,115,3
1554,117,1
1554,119,5
1554,121,1
1554,122,15
1554,124,4
1554,127,4
1554,129,4
1554,130,4
1554,132,3
1554,134,1
1554,136,2
1554,137,5
1554,139,8
1554,140,4
1554,141,4
1554,147,5
1554,149,2
1554,150,2
1555,2,3
1555,5,2
1555,8,2
1555,10,4
1555,13,1
1555,15,2
1555,16,2
1555,23,3
1555,25,5
1555,27,2
1555,28,5
1555,30,5
1555,32,7
1555,34,5
1555,35,4
1555,36,3
1555,38,5
1555,39,6
1555,41,4
1555,42,5
1555,43,2
1555,44,6
1555,45,5
1555,46,6
1555,47,1
1555,48,1
1555,50,1
1555,55,5
1555,56,4
1555,57,10
1555,60,5
1555,63,10
1555,64,1
1555,65,6
1555,69,4
1555,70,3
1555,71,2
1555,72,4
1555,73,3
1555,76,4
1555,77,3
1555,80,6
1555,83,4
1555,84,1
1555,85,9
1555,86,4
1555,87,5
1555,88,1
1555,89,1
1555,91,1
1555,92,5
1555,93,2
1555,95,10
1555,97,8
1555,98,2
1555,99,1
1555,101,4
1555,102,3
1555,103,13
1555,105,1
1555,107,5
1555,108,2
1555,111,2
1555,112,5
1555,113,4
1555,114,8
1555,116,5
1555,117,13
1555,118,4
1555,120,4
1555,122,6
1555,126,2
1555,128,8
1555,130,4
1555,132,3
1555,133,4
1555,135,3
1555,136,7
1555,138,3
1555,142,2
1555,143,3
1555,144,1
1555,146,2
1555,148,4
1555,149,5
1555,150,1
1555,151,2
1555,152,6
1555,153,6
1555,154,8
1556,4,2
1556,6,3
1556,8,4
1556,9,1
1556,10,2
1556,11,4
1556,12,2
1556,13,5
1556,15,5
1556,19,1
1556,20,12
1556,22,5
1556,25,5
1556,28,8
1556,29,2
1556,32,5
1556,33,5
1556,34,7
1556,35,3
1556,36,9
1556,38,4
1556,39,3
1556,41,4
1556,44,5
1556,45,1
1556,47,1
1556,48,4
1556,49,5
1556,52,5
1556,54,4
1556,59,4
1556,63,5
1556,64,4
1556,65,2
1556,66,3
1556,67,4
1556,68,3
1556,70,2
1556,71,1
1556,73,6
1556,74,5
1556,75,5
1556,76,1
1556,77,3
1556,78,4
1556,81,1
1556,86,5
1556,89,7
1556,90,4
1556,91,4
1556,92,5
1556,93,4
1556,94,7
1556,95,9
1556,101,5
1556,106,7
1556,108,2
1556,110,5
1556,111,2
1556,115,5
1556,116,3
1556,119,1
1556,120,3
1556,122,2
1556,125,4
1556,129,1
1556,130,2
1556,133,3
1556,134,5
1556,139,3
1556,142,4
1556,143,4
1556,148,4
1556,152,6
1556,154,3
1557,1,5
1557,3,4
1557,5,11
1557,7,4
1557,11,5
1557,12,4
1557,13,4
1557,15,1
1557,16,8
1557,23,4
1557,24,5
1557,26,5
1557,29,4
1557,31,4
1557,36,5
1557,39,1
1557,43,1
1557,44,3
1557,45,5
1557,47,2
1557,50,5
1557,54,7
1557,57,5
1557,58,3
1557,59,5
1557,60,2
1557,63,4
1557,64,4
1557,65,2
1557,66,4
1557,69,5
1557,78,5
1557,79,8
1557,80,3
1557,81,8
1557,83,4
1557,86,1
1557,87,1
1557,88,3
1557,90,2
1557,93,3
1557,94,1
1557,96,6
1557,98,2
1557,99,6
1557,101,9
1557,103,1
1557,107,5
1557,108,2
1557,113,3
1557,116,1
1557,119,5
1557,120,6
1557,121,1
1557,122,3
1557,123,7
1557,127,3
1557,128,3
1557,129,6
1557,131,4
1557,132,4
1557,137,6
1557,138,8
1557,139,4
1557,142,7
1557,144,3
1557,145,7
1557,147,3
1557,148,6
1557,149,1
1557,151,4
1557,153,3
1557,154,2
1558,1,5
1558,5,6
1558,11,5
1558,12,4
1558,16,9
1558,20,6
1558,21,2
1558,23,3
1558,24,5
1558,25,2
1558,26,8
1558,28,3
1558,29,6
1558,32,18
1558,36,2
1558,38,2
1558,40,10
1558,44,5
1558,46,3
1558,47,6
1558,50,9
1558,53,1
1558,57,4
1558,65,2
1558,68,4
1558,69,5
1558,70,5
1558,71,3
1558,73,4
1558,74,2
1558,75,2
1558,79,5
1558,80,3
1558,83,2
1558,84,2
1558,85,6
1558,87,6
1558,89,1
1558,92,1
1558,94,1
1558,95,5
1558,96,5
1558,101,7
1558,102,4
1558,103,3
1558,104,10
1558,105,2
1558,106,5
1558,107,4
1558,108,10
1558,113,2
1558,114,9
1558,116,4
1558,117,14
1558,119,8
1558,121,1
1558,123,4
1558,124,1
1558,127,2
1558,128,4
1558,135,6
1558,136,3
1558,137,5
1558,139,5
1558,140,4
1558,142,2
1558,144,8
1558,146,4
1558,150,5
1558,153,1
1559,4,8
1559,5,3
1559,6,3
1559,7,3
1559,9,1
1559,16,5
1559,20,12
1559,21,3
1559,22,3
1559,23,2
1559,26,2
1559,27,1
1559,28,4
1559,29,3
1559,31,5
1559,35,4
1559,37,5
1559,38,3
1559,41,6
1559,42,3
1559,44,1
1559,45,4
1559,46,5
1559,47,1
1559,48,2
1559,49,5
1559,50,5
1559,52,1
1559,53,2
1559,56,5
1559,58,12
1559,61,2
1559,63,1
1559,64,2
1559,65,2
1559,69,10
1559,70,3
1559,71,3
1559,72,1
1559,74,1
1559,76,6
1559,77,5
1559,79,2
1559,81,1
1559,83,6
1559,86,4
1559,87,3
1559,91,4
1559,93,3
1559,94,5
1559,95,4
1559,97,1
1559,99,9
1559,103,4
1559,104,3
1559,106,3
1559,107,6
1559,108,4
1559,110,5
1559,113,1
1559,115,4
1559,116,2
1559,117,4
1559,121,4
1559,122,5
1559,123,3
1559,128,2
1559,130,7
1559,132,5
1559,136,3
1559,138,5
1559,139,3
1559,142,7
1559,144,2
1559,145,8
1559,148,7
1559,149,4
1559,150,3
1559,151,1
1559,152,5
1559,153,12
1560,1,12
1560,3,2
1560,8,4
1560,10,1
1560,11,5
1560,12,13
1560,16,3
1560,17,5
1560,20,9
1560,22,6
1560,23,5
1560,24,1
1560,26,2
1560,34,5
1560,35,3
1560,43,1
1560,51,1
1560,52,4
1560,59,1
1560,60,4
1560,64,2
1560,65,2
1560,68,2
1560,70,1
1560,71,2
1560,76,3
1560,78,1
1560,80,5
1560,81,1
1560,84,3
1560,87,4
1560,92,2
1560,93,1
1560,94,3
1560,95,4
1560,97,3
1560,101,3
1560,103,1
1560,107,4
1560,108,5
1560,111,1
1560,115,3
1560,124,1
1560,125,6
1560,126,3
1560,127,4
1560,130,5
1560,132,3
1560,135,2
1560,136,4
1560,137,7
1560,138,1
1560,139,4
1560,142,2
1560,144,3
1560,145,3
1560,146,1
1560,148,4
1560,152,1
1561,3,2
1561,8,2
1561,10,3
1561,11,2
1561,12,7
1561,13,1
1561,14,3
1561,16,5
1561,17,12
1561,20,2
1561,22,1
1561,23,6
1561,24,2
1561,26,2
1561,27,4
1561,28,3
1561,30,5
1561,32,7
1561,35,8
1561,38,2
1561,39,8
1561,41,4
1561,42,4
1561,45,5
1561,46,4
1561,47,1
1561,52,2
1561,56,4
1561,57,9
1561,59,3
1561,60,3
1561,62,6
1561,63,3
1561,65,2
1561,71,3
1561,73,4
1561,75,1
1561,76,3
1561,79,2
1561,80,5
1561,82,3
1561,85,14
1561,89,1
1561,90,5
1561,91,8
1561,93,5
1561,98,3
1561,100,1
1561,101,5
1561,102,2
1561,104,1
1561,108,5
1561,114,8
1561,116,8
1561,117,5
1561,118,8
1561,121,5
1561,122,4
1561,124,5
1561,125,5
1561,127,8
1561,128,5
1561,129,1
1561,130,3
1561,131,5
1561,132,7
1561,133,1
1561,135,5
1561,136,7
1561,137,6
1561,138,3
1561,140,3
1561,143,3
1561,145,3
1561,146,2
1561,149,2
1561,151,2
1561,152,2
1561,153,1
1561,154,9
1562,2,2
1562,3,2
1562,4,5
1562,9,5
1562,10,8
1562,13,2
1562,16,4
1562,17,7
1562,20,2
1562,21,2
1562,22,4
1562,23,1
1562,26,6
1562,29,1
1562,30,1
1562,33,5
1562,34,4
1562,35,1
1562,40,5
1562,41,1
1562,44,3
1562,45,3
1562,48,4
1562,50,4
1562,52,2
1562,58,1
1562,61,1
1562,65,4
1562,67,5
1562,68,6
1562,69,3
1562,71,3
1562,75,4
1562,76,9
1562,78,7
1562,83,4
1562,86,1
1562,89,5
1562,90,1
1562,92,1
1562,93,4
1562,94,5
1562,95,5
1562,96,5
1562,97,6
1562,99,5
1562,101,5
1562,103,4
1562,105,7
1562,106,5
1562,107,1
1562,109,4
1562,113,1
1562,117,4
1562,118,4
1562,119,1
1562,128,7
1562,129,3
1562,130,3
1562,132,1
1562,136,4
1562,140,5
1562,141,3
1562,142,5
1562,143,5
1562,144,3
1562,145,8
1562,148,1
1562,149,4
1562,150,6
1562,151,1
1562,153,1
1562,154,5
1563,1,5
1563,3,4
1563,5,5
1563,6,5
1563,7,4
1563,9,4
1563,10,1
1563,11,8
1563,12,11
1563,16,7
1563,17,4
1563,20,5
1563,23,7
1563,24,1
1563,26,5
1563,27,2
1563,30,4
1563,34,2
1563,35,7
1563,39,4
1563,40,5
1563,41,2
1563,43,1
1563,44,4
1563,45,4
1563,50,4
1563,53,5
1563,57,2
1563,60,4
1563,62,3
1563,63,3
1563,69,8
1563,71,5
1563,73,3
1563,75,4
1563,79,4
1563,81,4
1563,82,3
1563,84,3
1563,87,1
1563,90,3
1563,92,2
1563,93,7
1563,94,1
1563,97,2
1563,101,11
1563,103,1
1563,104,1
1563,108,3
1563,112,7
1563,115,3
1563,118,6
1563,119,2
1563,120,1
1563,121,5
1563,123,4
1563,124,4
1563,125,4
1563,126,2
1563,127,8
1563,129,5
1563,132,7
1563,133,1
1563,137,13
1563,138,1
1563,139,7
1563,140,8
1563,142,2
1563,143,4
1563,145,4
1563,149,4
1563,151,2
1563,154,3
1564,1,6
1564,3,2
1564,4,1
1564,7,5
1564,10,1
1564,17,4
1564,19,9
1564,21,3
1564,22,1
1564,23,1
1564,26,2
1564,27,2
1564,29,3
1564,30,5
1564,34,2
1564,35,7
1564,38,3
1564,39,4
1564,40,2
1564,42,2
1564,43,2
1564,44,5
1564,45,2
1564,47,2
1564,48,1
1564,49,5
1564,54,3
1564,55,4
1564,59,5
1564,60,5
1564,63,5
1564,64,4
1564,68,4
1564,69,1
1564,71,3
1564,73,2
1564,74,3
1564,76,3
1564,78,2
1564,84,5
1564,92,2
1564,95,4
1564,96,2
1564,97,7
1564,107,3
1564,108,10
1564,110,1
1564,112,5
1564,115,5
1564,118,4
1564,120,7
1564,125,2
1564,130,3
1564,135,4
1564,136,8
1564,139,2
1564,142,5
1564,145,5
1564,146,2
1564,148,4
1564,151,2
1564,152,3
1564,153,1
1564,154,2
1565,2,3
1565,3,3
1565,4,4
1565,5,3
1565,6,5
1565,10,2
1565,11,2
1565,12,5
1565,17,3
1565,18,3
1565,19,4
1565,20,5
1565,23,1
1565,24,2
1565,25,5
1565,27,1
1565,28,4
1565,32,5
1565,33,5
1565,34,5
1565,35,9
1565,36,12
1565,37,4
1565,41,4
1565,42,5
1565,44,4
1565,47,1
1565,49,10
1565,50,5
1565,53,2
1565,54,9
1565,55,2
1565,57,4
1565,58,8
1565,63,1
1565,64,2
1565,66,13
1565,69,18
1565,70,8
1565,73,1
1565,75,10
1565,76,5
1565,79,10
1565,81,4
1565,83,5
1565,85,2
1565,86,1
1565,87,7
1565,89,1
1565,92,6
1565,93,4
1565,94,13
1565,95,10
1565,97,4
1565,99,3
1565,102,6
1565,103,1
1565,105,1
1565,106,9
1565,107,5
1565,109,1
1565,110,13
1565,111,3
1565,113,3
1565,115,5
1565,116,8
1565,117,5
1565,120,18
1565,121,4
1565,125,4
1565,127,5
1565,128,2
1565,133,4
1565,138,1
1565,139,6
1565,141,2
1565,142,2
1565,143,6
1565,144,2
1565,147,2
1565,148,5
1565,149,7
1565,152,5
1566,1,4
1566,3,13
1566,5,5
1566,6,3
1566,7,4
1566,10,3
1566,11,3
1566,12,5
1566,14,1
1566,16,2
1566,17,1
1566,19,1
1566,20,8
1566,23,4
1566,24,1
1566,25,2
1566,26,5
1566,28,2
1566,30,4
1566,32,5
1566,33,1
1566,34,2
1566,35,3
1566,36,5
1566,39,4
1566,40,4
1566,43,3
1566,45,7
1566,47,3
1566,48,3
1566,49,1
1566,52,5
1566,53,2
1566,54,4
1566,58,4
1566,59,1
1566,65,1
1566,66,4
1566,67,5
1566,69,10
1566,70,2
1566,73,1
1566,75,5
1566,76,2
1566,77,2
1566,78,5
1566,79,9
1566,80,5
1566,81,3
1566,83,5
1566,84,5
1566,85,3
1566,86,2
1566,89,4
1566,90,1
1566,93,4
1566,94,5
1566,95,5
1566,97,4
1566,99,3
1566,101,7
1566,103,2
1566,104,5
1566,105,5
1566,106,2
1566,107,2
1566,108,10
1566,109,4
1566,111,5
1566,112,5
1566,118,3
1566,120,9
1566,121,2
1566,123,4
1566,124,1
1566,125,5
1566,129,8
1566,132,4
1566,134,1
1566,135,3
1566,137,5
1566,138,5
1566,139,3
1566,141,4
1566,143,9
1566,144,4
1566,145,4
1566,146,1
1566,148,3
1566,149,4
1567,1,2
1567,3,1
1567,4,3
1567,7,4
1567,8,2
1567,9,5
1567,13,8
1567,17,4
1567,19,4
1567,21,2
1567,23,1
1567,24,5
1567,26,1
1567,27,5
1567,28,4
1567,32,2
1567,39,4
1567,43,4
1567,44,1
1567,45,5
1567,47,3
1567,51,1
1567,63,3
1567,64,6
1567,69,4
1567,73,2
1567,74,4
1567,80,5
1567,81,1
1567,83,5
1567,85,5
1567,91,1
1567,92,1
1567,93,6
1567,94,2
1567,95,4
1567,99,5
1567,101,1
1567,104,5
1567,105,2
1567,106,2
1567,107,4
1567,109,5
1567,110,10
1567,112,1
1567,113,1
1567,114,3
1567,116,3
1567,118,5
1567,120,2
1567,121,7
1567,122,4
1567,124,4
1567,128,5
1567,130,5
1567,131,2
1567,132,3
1567,138,3
1567,139,4
1567,141,7
1567,143,3
1567,148,2
1567,149,6
1567,150,3
1567,154,3
1568,2,2
1568,3,3
1568,6,5
1568,9,10
1568,10,3
1568,13,3
1568,14,2
1568,17,10
1568,21,2
1568,23,5
1568,24,10
1568,26,7
1568,30,1
1568,32,3
1568,33,5
1568,34,4
1568,38,3
1568,44,1
1568,47,4
1568,54,10
1568,61,1
1568,62,5
1568,63,5
1568,64,4
1568,66,7
1568,74,5
1568,75,6
1568,78,3
1568,83,4
1568,87,9
1568,88,2
1568,90,1
1568,91,4
1568,92,1
1568,93,1
1568,95,2
1568,99,2
1568,102,1
1568,107,5
1568,108,1
1568,109,1
1568,110,6
1568,113,11
1568,116,4
1568,117,10
1568,122,5
1568,124,4
1568,128,4
1568,129,1
1568,133,1
1568,134,3
1568,141,8
1568,142,2
1568,144,4
1568,148,5
1568,149,2
1568,150,2
1568,153,2
1569,2,3
1569,3,4
1569,8,4
1569,9,1
1569,10,1
1569,14,2
1569,15,1
1569,19,5
1569,21,2
1569,22,3
1569,23,1
1569,27,5
1569,30,10
1569,32,4
1569,36,1
1569,39,6
1569,40,2
1569,41,3
1569,42,2
1569,45,9
1569,50,5
1569,52,1
1569,54,4
1569,56,4
1569,58,4
1569,59,3
1569,61,2
1569,63,7
1569,64,4
1569,66,7
1569,69,3
1569,71,3
1569,76,6
1569,78,5
1569,79,2
1569,81,6
1569,85,7
1569,87,1
1569,91,1
1569,94,5
1569,95,4
1569,96,7
1569,97,1
1569,99,5
1569,100,3
1569,105,2
1569,107,1
1569,109,3
1569,114,5
1569,118,3
1569,120,7
1569,121,1
1569,122,6
1569,123,5
1569,127,3
1569,128,7
1569,129,1
1569,135,2
1569,139,2
1569,142,5
1569,144,2
1569,145,5
1569,148,1
1569,149,2
1569,151,1
1569,152,2
1569,154,2
1570,2,1
1570,3,1
1570,4,3
1570,5,9
1570,7,5
1570,8,2
1570,11,5
1570,12,5
1570,13,2
1570,14,3
1570,15,3
1570,16,5
1570,17,3
1570,19,7
1570,20,5
1570,21,2
1570,22,5
1570,24,2
1570,27,3
1570,30,2
1570,31,1
1570,33,3
1570,35,14
1570,37,4
1570,39,4
1570,41,5
1570,44,7
1570,45,4
1570,46,1
1570,47,5
1570,48,3
1570,49,5
1570,50,10
1570,53,2
1570,54,10
1570,55,1
1570,56,4
1570,57,5
1570,58,5
1570,60,5
1570,62,11
1570,65,2
1570,66,4
1570,69,11
1570,73,6
1570,76,7
1570,78,2
1570,79,5
1570,81,2
1570,84,2
1570,85,3
1570,86,4
1570,87,10
1570,90,2
1570,91,3
1570,92,4
1570,93,4
1570,94,3
1570,95,1
1570,99,2
1570,101,3
1570,105,3
1570,106,2
1570,108,3
1570,111,4
1570,112,1
1570,113,1
1570,114,4
1570,116,5
1570,119,7
1570,120,4
1570,122,5
1570,123,8
1570,125,2
1570,127,7
1570,128,2
1570,129,1
1570,131,2
1570,133,6
1570,138,9
1570,139,7
1570,140,3
1570,141,9
1570,144,4
1570,145,8
1570,152,7
1570,153,5
1570,154,2
1571,3,2
1571,4,9
1571,5,2
1571,7,3
1571,12,4
1571,13,2
1571,16,3
1571,20,3
1571,23,5
1571,24,2
1571,29,3
1571,31,6
1571,32,4
1571,33,4
1571,35,1
1571,41,2
1571,42,7
1571,46,6
1571,47,5
1571,48,2
1571,49,2
1571,52,2
1571,54,4
1571,55,2
1571,58,3
1571,59,2
1571,60,3
1571,62,3
1571,66,4
1571,68,4
1571,69,3
1571,70,3
1571,71,1
1571,72,1
1571,73,5
1571,76,2
1571,79,7
1571,81,3
1571,83,12
1571,86,5
1571,87,3
1571,91,4
1571,92,1
1571,98,8
1571,99,8
1571,102,4
1571,103,5
1571,104,7
1571,107,6
1571,108,4
1571,110,2
1571,111,6
1571,116,5
1571,120,5
1571,122,5
1571,125,5
1571,127,4
1571,130,4
1571,132,6
1571,135,5
1571,142,2
1571,143,2
1571,145,5
1571,148,7
1571,152,6
1571,153,2
1571,154,1
1572,1,8
1572,3,1
1572,4,5
1572,8,2
1572,12,5
1572,13,5
1572,15,3
1572,16,14
1572,19,5
1572,20,1
1572,25,2
1572,26,4
1572,27,4
1572,30,6
1572,32,2
1572,33,1
1572,34,2
1572,35,2
1572,38,3
1572,39,4
1572,40,2
1572,41,1
1572,42,2
1572,43,4
1572,44,2
1572,45,5
1572,47,7
1572,49,5
1572,50,15
1572,51,1
1572,55,4
1572,59,3
1572,64,4
1572,65,4
1572,68,2
1572,71,3
1572,73,1
1572,74,2
1572,80,5
1572,83,4
1572,85,5
1572,87,5
1572,91,1
1572,92,2
1572,93,6
1572,94,2
1572,95,7
1572,97,1
1572,99,9
1572,100,1
1572,101,6
1572,103,4
1572,104,1
1572,105,1
1572,107,4
1572,108,7
1572,109,5
1572,114,12
1572,117,1
1572,118,1
1572,119,5
1572,121,2
1572,122,4
1572,123,6
1572,128,6
1572,130,4
1572,132,3
1572,133,1
1572,138,13
1572,139,3
1572,140,4
1572,141,9
1572,143,3
1572,144,3
1572,145,6
1572,146,1
1572,147,2
1572,153,6
1572,154,7
1573,2,5
1573,4,8
1573,9,4
1573,10,3
1573,12,4
1573,13,2
1573,17,4
1573,21,5
1573,25,2
1573,26,10
1573,27,4
1573,29,1
1573,30,2
1573,31,1
1573,33,5
1573,34,9
1573,35,2
1573,36,3
1573,37,1
1573,42,6
1573,44,3
1573,46,1
1573,49,5
1573,50,1
1573,54,2
1573,56,4
1573,59,1
1573,61,1
1573,62,3
1573,64,4
1573,66,5
1573,68,4
1573,71,3
1573,73,6
1573,74,2
1573,75,1
1573,76,5
1573,77,5
1573,78,3
1573,83,4
1573,87,5
1573,90,1
1573,91,2
1573,92,2
1573,95,1
1573,96,5
1573,97,5
1573,99,5
1573,100,1
1573,102,3
1573,103,9
1573,105,3
1573,111,4
1573,112,3
1573,113,1
1573,117,1
1573,119,5
1573,121,1
1573,122,15
1573,123,1
1573,125,1
1573,127,4
1573,128,4
1573,130,8
1573,132,1
1573,133,4
1573,138,2
1573,139,1
1573,140,4
1573,141,5
1573,143,1
1573,150,8
1573,151,2
1573,152,5
1573,153,6
1574,3,6
1574,5,5
1574,7,1
1574,9,6
1574,10,1
1574,14,1
1574,17,7
1574,22,9
1574,23,6
1574,25,2
1574,26,6
1574,28,3
1574,29,5
1574,31,3
1574,32,5
1574,33,5
1574,40,4
1574,44,11
1574,46,4
1574,47,3
1574,50,1
1574,52,1
1574,54,1
1574,57,8
1574,60,5
1574,62,1
1574,67,2
1574,69,3
1574,71,3
1574,74,2
1574,75,6
1574,76,8
1574,78,5
1574,80,3
1574,82,4
1574,84,2
1574,85,5
1574,86,3
1574,90,3
1574,92,1
1574,93,3
1574,94,5
1574,97,1
1574,98,2
1574,99,8
1574,100,1
1574,102,5
1574,103,6
1574,105,5
1574,107,1
1574,113,3
1574,116,1
1574,117,3
1574,119,5
1574,121,1
1574,124,5
1574,128,3
1574,129,1
1574,130,3
1574,133,4
1574,136,4
1574,139,1
1574,140,6
1574,141,3
1574,142,10
1574,143,5
1574,144,6
1574,145,9
1574,147,3
1574,148,6
1574,149,6
1574,151,1
1574,152,2
1574,153,8
1574,154,2
1575,1,3
1575,3,1
1575,4,3
1575,5,5
1575,8,4
1575,11,5
1575,12,4
1575,13,2
1575,20,8
1575,22,5
1575,24,1
1575,27,3
1575,31,1
1575,33,1
1575,34,7
1575,35,6
1575,37,4
1575,38,3
1575,41,2
1575,44,3
1575,45,1
1575,46,1
1575,47,5
1575,49,10
1575,52,4
1575,53,2
1575,55,1
1575,57,1
1575,58,5
1575,60,11
1575,62,3
1575,63,3
1575,64,1
1575,65,2
1575,66,4
1575,68,2
1575,69,1
1575,70,1
1575,71,2
1575,73,8
1575,75,1
1575,79,2
1575,81,2
1575,82,3
1575,84,4
1575,86,4
1575,87,5
1575,90,4
1575,91,2
1575,92,5
1575,94,2
1575,95,12
1575,97,1
1575,99,1
1575,101,8
1575,103,5
1575,104,2
1575,108,3
1575,111,4
1575,113,1
1575,114,4
1575,115,3
1575,116,2
1575,117,4
1575,118,4
1575,119,3
1575,121,5
1575,122,8
1575,123,5
1575,124,1
1575,125,4
1575,126,2
1575,127,8
1575,130,2
1575,133,2
1575,138,1
1575,139,3
1575,140,3
1575,142,5
1575,144,1
1575,145,5
1575,147,2
1575,148,3
1575,149,3
1575,151,2
1575,152,3
1576,3,1
1576,4,1
1576,7,9
1576,9,4
1576,12,4
1576,16,5
1576,19,4
1576,22,3
1576,23,1
1576,24,3
1576,31,3
1576,33,4
1576,35,5
1576,40,4
1576,41,1
1576,45,2
1576,47,3
1576,52,1
1576,53,4
1576,54,2
1576,56,4
1576,64,2
1576,65,2
1576,67,2
1576,69,3
1576,71,3
1576,73,2
1576,76,4
1576,78,5
1576,80,5
1576,82,1
1576,84,5
1576,86,3
1576,87,5
1576,90,1
1576,91,2
1576,94,6
1576,96,2
1576,97,3
1576,99,15
1576,100,2
1576,107,5
1576,111,1
1576,112,1
1576,116,3
1576,120,4
1576,123,1
1576,125,5
1576,128,2
1576,130,5
1576,131,1
1576,132,5
1576,133,5
1576,137,2
1576,138,2
1576,139,4
1576,140,2
1576,141,5
1576,142,9
1576,144,5
1576,145,5
1576,147,3
1576,148,5
1576,149,3
1576,151,3
1576,152,2
1576,153,6
1577,1,1
1577,2,1
1577,3,7
1577,6,3
1577,9,6
1577,10,1
1577,11,4
1577,13,6
1577,15,2
1577,17,8
1577,21,2
1577,22,1
1577,23,3
1577,24,5
1577,26,2
1577,28,5
1577,36,4
1577,38,4
1577,46,5
1577,53,2
1577,54,4
1577,63,10
1577,64,4
1577,67,4
1577,68,5
1577,74,5
1577,76,3
1577,78,10
1577,79,1
1577,80,5
1577,81,10
1577,83,1
1577,89,3
1577,90,4
1577,92,3
1577,96,8
1577,99,5
1577,101,2
1577,103,1
1577,119,1
1577,121,4
1577,124,5
1577,127,6
1577,129,2
1577,130,3
1577,133,3
1577,136,4
1577,138,5
1577,145,3
1577,149,2
1577,150,2
1577,153,1
1578,4,5
1578,5,2
1578,6,4
1578,9,1
1578,10,2
1578,12,4
1578,13,3
1578,16,3
1578,17,1
1578,19,6
1578,20,6
1578,21,2
1578,23,10
1578,24,2
1578,26,3
1578,27,4
1578,28,5
1578,30,12
