OrdenID,MaterialID,Cantidad,PrecioUnitario,PrecioTotal
224,116,51,0.3,15.3
224,117,52,0.5,26.0
224,120,45,0.62,27.9
224,122,32,0.33,10.56
224,124,37,0.26,9.62
224,125,29,0.61,17.69
224,128,38,0.58,22.04
224,129,35,1.13,39.55
224,130,23,0.62,14.26
224,133,41,0.2,8.2
224,136,30,0.57,17.1
224,137,41,1.01,41.41
224,138,35,0.7,24.5
224,145,42,1.14,47.88
224,146,40,0.95,38.0
224,148,25,1.04,26.0
224,149,45,0.27,12.15
224,150,40,0.6,24.0
224,151,31,0.76,23.56
224,152,40,1.14,45.6
224,154,46,0.4,18.4
225,9,30,0.44,13.2
225,11,35,0.64,22.4
225,12,40,0.98,39.2
225,17,63,1.04,65.52
225,23,30,0.6,18.0
225,39,41,0.89,36.49
225,40,45,0.78,35.1
225,44,26,0.16,4.16
225,54,46,1.09,50.14
225,55,32,0.73,23.36
225,57,36,0.42,15.12
225,58,45,0.16,7.2
225,63,44,0.3,13.2
225,66,35,0.53,18.55
225,68,36,0.37,13.32
225,69,50,0.21,10.5
225,70,31,0.17,5.27
225,74,39,0.48,18.72
225,89,25,0.32,8.0
225,92,49,0.18,8.82
225,93,32,0.34,10.88
225,94,40,0.97,38.8
225,97,47,0.46,21.62
225,99,44,0.16,7.04
225,101,24,1.13,27.12
225,103,29,1.1,31.9
225,104,47,0.99,46.53
225,109,30,1.12,33.6
225,110,37,0.57,21.09
225,115,42,0.44,18.48
225,118,52,0.33,17.16
225,120,28,0.62,17.36
225,121,47,0.75,35.25
225,123,37,0.45,16.65
225,126,23,0.29,6.67
225,132,27,0.17,4.59
225,135,38,0.29,11.02
225,139,37,0.92,34.04
225,141,50,0.62,31.0
225,142,29,1.08,31.32
225,143,57,1.1,62.7
225,144,23,1.01,23.23
225,153,39,0.82,31.98
226,1,36,0.85,30.6
226,2,40,0.53,21.2
226,3,31,0.26,8.06
226,4,43,0.55,23.65
226,5,41,0.24,9.84
226,8,50,0.53,26.5
226,12,39,0.98,38.22
226,13,23,0.72,16.56
226,19,44,0.34,14.96
226,20,32,0.8,25.6
226,26,48,0.65,31.2
226,27,45,0.92,41.4
226,30,46,0.44,20.24
226,31,30,0.59,17.7
226,33,46,0.42,19.32
226,34,37,0.39,14.43
226,35,43,1.08,46.44
226,36,32,1.07,34.24
226,38,39,0.96,37.44
226,41,45,0.86,38.7
226,42,27,0.17,4.59
226,44,34,0.16,5.44
226,45,32,0.79,25.28
226,46,39,0.73,28.47
226,47,44,0.32,14.08
226,49,38,0.39,14.82
226,50,50,0.54,27.0
226,52,37,0.82,30.34
226,59,36,0.55,19.8
226,60,45,0.62,27.9
226,62,35,0.37,12.95
226,73,46,0.33,15.18
226,75,30,0.46,13.8
226,76,27,0.33,8.91
226,79,33,0.31,10.23
226,82,28,0.41,11.48
226,83,32,0.52,16.64
226,84,34,1.07,36.38
226,85,33,0.4,13.2
226,86,39,0.31,12.09
226,87,51,0.78,39.78
226,91,23,1.13,25.99
226,95,41,0.6,24.6
226,99,25,0.16,4.0
226,102,24,0.39,9.36
226,103,42,1.1,46.2
226,105,46,0.74,34.04
226,107,48,0.82,39.36
226,108,49,0.72,35.28
226,111,30,0.21,6.3
226,113,26,0.91,23.66
226,119,49,1.1,53.9
226,122,68,0.33,22.44
226,125,38,0.61,23.18
226,127,53,1.04,55.12
226,128,39,0.58,22.62
226,130,47,0.62,29.14
226,138,50,0.7,35.0
226,140,42,0.42,17.64
226,145,56,1.14,63.84
226,148,50,1.04,52.0
226,149,40,0.27,10.8
226,152,46,1.14,52.44
226,154,23,0.4,9.2
227,6,47,0.46,21.62
227,7,42,0.51,21.42
227,9,56,0.44,24.64
227,10,43,0.71,30.53
227,13,27,0.72,19.44
227,15,26,1.13,29.38
227,16,48,1.08,51.84
227,17,37,1.04,38.48
227,23,43,0.6,25.8
227,24,58,0.15,8.7
227,25,26,0.28,7.28
227,54,36,1.09,39.24
227,63,32,0.3,9.6
227,64,48,0.18,8.64
227,65,28,0.4,11.2
227,66,47,0.53,24.91
227,67,37,1.03,38.11
227,71,31,0.9,27.9
227,76,34,0.33,11.22
227,78,55,1.03,56.65
227,80,54,0.72,38.88
227,81,39,0.43,16.77
227,90,26,1.09,28.34
227,93,50,0.34,17.0
227,94,51,0.97,49.47
227,96,33,0.47,15.51
227,97,48,0.46,22.08
227,99,45,0.16,7.2
227,101,48,1.13,54.24
227,106,30,0.93,27.9
227,112,33,0.84,27.72
227,114,29,0.57,16.53
227,116,53,0.3,15.9
227,117,28,0.5,14.0
227,120,51,0.62,31.62
227,123,45,0.45,20.25
227,124,35,0.26,9.1
227,131,38,0.21,7.98
227,133,40,0.2,8.0
227,134,44,0.95,41.8
227,141,44,0.62,27.28
227,142,35,1.08,37.8
227,153,47,0.82,38.54
228,1,34,0.85,28.9
228,3,30,0.26,7.8
228,4,51,0.55,28.05
228,5,37,0.24,8.88
228,11,39,0.64,24.96
228,12,50,0.98,49.0
228,20,57,0.8,45.6
228,22,36,0.52,18.72
228,28,45,0.43,19.35
228,29,53,0.41,21.73
228,32,61,0.64,39.04
228,33,49,0.42,20.58
228,34,25,0.39,9.75
228,35,50,1.08,54.0
228,39,30,0.89,26.7
228,44,45,0.16,7.2
228,47,42,0.32,13.44
228,49,48,0.39,18.72
228,50,48,0.54,25.92
228,53,53,0.47,24.91
228,56,33,0.86,28.38
228,57,47,0.42,19.74
228,59,45,0.55,24.75
228,68,52,0.37,19.24
228,69,93,0.21,19.53
228,70,36,0.17,6.12
228,73,49,0.33,16.17
228,74,30,0.48,14.4
228,75,32,0.46,14.72
228,83,26,0.52,13.52
228,87,52,0.78,40.56
228,91,50,1.13,56.5
228,94,48,0.97,46.56
228,95,33,0.6,19.8
228,102,44,0.39,17.16
228,107,46,0.82,37.72
228,108,34,0.72,24.48
228,113,50,0.91,45.5
228,114,36,0.57,20.52
228,127,28,1.04,29.12
228,128,48,0.58,27.84
228,132,55,0.17,9.35
228,136,43,0.57,24.51
228,137,37,1.01,37.37
228,139,47,0.92,43.24
228,140,35,0.42,14.7
228,142,29,1.08,31.32
228,143,30,1.1,33.0
228,144,54,1.01,54.54
228,145,42,1.14,47.88
228,147,61,0.99,60.39
228,151,38,0.76,28.88
228,152,39,1.14,44.46
228,154,30,0.4,12.0
229,9,26,0.44,11.44
229,13,36,0.72,25.92
229,15,43,1.13,48.59
229,19,45,0.34,15.3
229,21,44,1.14,50.16
229,23,42,0.6,25.2
229,24,43,0.15,6.45
229,26,53,0.65,34.45
229,27,29,0.92,26.68
229,30,42,0.44,18.48
229,31,23,0.59,13.57
229,33,50,0.42,21.0
229,35,43,1.08,46.44
229,36,42,1.07,44.94
229,40,38,0.78,29.64
229,45,38,0.79,30.02
229,48,24,0.24,5.76
229,56,35,0.86,30.1
229,58,34,0.16,5.44
229,61,41,0.52,21.32
229,62,35,0.37,12.95
229,63,29,0.3,8.7
229,64,42,0.18,7.56
229,71,34,0.9,30.6
229,72,37,0.93,34.41
229,79,30,0.31,9.3
229,80,34,0.72,24.48
229,85,39,0.4,15.6
229,86,37,0.31,11.47
229,89,31,0.32,9.92
229,92,32,0.18,5.76
229,93,44,0.34,14.96
229,95,36,0.6,21.6
229,97,27,0.46,12.42
229,99,42,0.16,6.72
229,100,34,0.86,29.24
229,101,44,1.13,49.72
229,104,47,0.99,46.53
229,106,40,0.93,37.2
229,109,40,1.12,44.8
229,110,40,0.57,22.8
229,112,39,0.84,32.76
229,117,47,0.5,23.5
229,118,30,0.33,9.9
229,122,43,0.33,14.19
229,125,27,0.61,16.47
229,129,39,1.13,44.07
229,138,44,0.7,30.8
229,141,42,0.62,26.04
229,148,35,1.04,36.4
229,149,27,0.27,7.29
229,150,36,0.6,21.6
229,153,34,0.82,27.88
230,3,41,0.26,10.66
230,6,45,0.46,20.7
230,9,25,0.44,11.0
230,11,52,0.64,33.28
230,12,39,0.98,38.22
230,16,46,1.08,49.68
230,18,34,0.37,12.58
230,20,60,0.8,48.0
230,25,42,0.28,11.76
230,28,29,0.43,12.47
230,29,30,0.41,12.3
230,32,60,0.64,38.4
230,34,41,0.39,15.99
230,35,35,1.08,37.8
230,37,24,0.8,19.2
230,38,34,0.96,32.64
230,39,47,0.89,41.83
230,41,47,0.86,40.42
230,42,28,0.17,4.76
230,44,43,0.16,6.88
230,46,47,0.73,34.31
230,47,30,0.32,9.6
230,49,38,0.39,14.82
230,50,38,0.54,20.52
230,54,39,1.09,42.51
230,55,42,0.73,30.66
230,59,50,0.55,27.5
230,65,28,0.4,11.2
230,66,40,0.53,21.2
230,69,68,0.21,14.28
230,70,26,0.17,4.42
230,74,44,0.48,21.12
230,76,59,0.33,19.47
230,77,35,0.73,25.55
230,78,44,1.03,45.32
230,82,42,0.41,17.22
230,83,40,0.52,20.8
230,87,37,0.78,28.86
230,88,29,0.24,6.96
230,90,36,1.09,39.24
230,91,45,1.13,50.85
230,93,44,0.34,14.96
230,94,53,0.97,51.41
230,103,65,1.1,71.5
230,107,59,0.82,48.38
230,111,30,0.21,6.3
230,113,40,0.91,36.4
230,114,39,0.57,22.23
230,115,53,0.44,23.32
230,116,40,0.3,12.0
230,117,23,0.5,11.5
230,119,36,1.1,39.6
230,120,54,0.62,33.48
230,121,35,0.75,26.25
230,124,35,0.26,9.1
230,127,47,1.04,48.88
230,128,43,0.58,24.94
230,130,43,0.62,26.66
230,132,35,0.17,5.95
230,133,21,0.2,4.2
230,135,26,0.29,7.54
230,139,38,0.92,34.96
230,140,28,0.42,11.76
230,142,48,1.08,51.84
230,145,35,1.14,39.9
230,146,35,0.95,33.25
230,148,36,1.04,37.44
230,152,48,1.14,54.72
230,154,45,0.4,18.0
231,1,24,0.85,20.4
231,2,37,0.53,19.61
231,7,41,0.51,20.91
231,10,44,0.71,31.24
231,14,24,1.02,24.48
231,17,25,1.04,26.0
231,19,36,0.34,12.24
231,20,33,0.8,26.4
231,31,33,0.59,19.47
231,32,49,0.64,31.36
231,35,56,1.08,60.48
231,43,37,0.24,8.88
231,47,38,0.32,12.16
231,56,42,0.86,36.12
231,57,40,0.42,16.8
231,58,27,0.16,4.32
231,60,45,0.62,27.9
231,63,42,0.3,12.6
231,64,30,0.18,5.4
231,68,41,0.37,15.17
231,71,31,0.9,27.9
231,73,43,0.33,14.19
231,75,54,0.46,24.84
231,84,32,1.07,34.24
231,85,46,0.4,18.4
231,92,34,0.18,6.12
231,93,34,0.34,11.56
231,95,47,0.6,28.2
231,97,55,0.46,25.3
231,98,52,0.21,10.92
231,99,46,0.16,7.36
231,101,34,1.13,38.42
231,102,35,0.39,13.65
231,104,36,0.99,35.64
231,106,38,0.93,35.34
231,110,46,0.57,26.22
231,118,28,0.33,9.24
231,123,49,0.45,22.05
231,125,35,0.61,21.35
231,128,42,0.58,24.36
231,130,24,0.62,14.88
231,131,39,0.21,8.19
231,134,31,0.95,29.45
231,137,32,1.01,32.32
231,139,45,0.92,41.4
231,140,39,0.42,16.38
231,141,49,0.62,30.38
231,143,43,1.1,47.3
231,147,26,0.99,25.74
231,149,37,0.27,9.99
231,151,46,0.76,34.96
231,153,49,0.82,40.18
232,3,34,0.26,8.84
232,4,37,0.55,20.35
232,5,60,0.24,14.4
232,6,64,0.46,29.44
232,9,42,0.44,18.48
232,12,45,0.98,44.1
232,13,58,0.72,41.76
232,17,48,1.04,49.92
232,23,45,0.6,27.0
232,24,35,0.15,5.25
232,26,44,0.65,28.6
232,27,40,0.92,36.8
232,28,42,0.43,18.06
232,29,55,0.41,22.55
232,30,27,0.44,11.88
232,32,41,0.64,26.24
232,33,34,0.42,14.28
232,35,26,1.08,28.08
232,40,27,0.78,21.06
232,44,49,0.16,7.84
232,48,27,0.24,6.48
232,49,34,0.39,13.26
232,52,46,0.82,37.72
232,53,34,0.47,15.98
232,54,44,1.09,47.96
232,59,39,0.55,21.45
232,62,61,0.37,22.57
232,66,28,0.53,14.84
232,68,28,0.37,10.36
232,69,60,0.21,12.6
232,70,55,0.17,9.35
232,74,43,0.48,20.64
232,78,45,1.03,46.35
232,79,46,0.31,14.26
232,80,49,0.72,35.28
232,81,34,0.43,14.62
232,83,42,0.52,21.84
232,87,41,0.78,31.98
232,88,28,0.24,6.72
232,94,37,0.97,35.89
232,96,38,0.47,17.86
232,99,28,0.16,4.48
232,103,35,1.1,38.5
232,105,48,0.74,35.52
232,107,30,0.82,24.6
232,108,24,0.72,17.28
232,112,28,0.84,23.52
232,114,32,0.57,18.24
232,117,50,0.5,25.0
232,120,42,0.62,26.04
232,121,44,0.75,33.0
232,122,43,0.33,14.19
232,127,42,1.04,43.68
232,132,48,0.17,8.16
232,147,27,0.99,26.73
232,148,30,1.04,31.2
232,152,58,1.14,66.12
232,154,39,0.4,15.6
233,11,49,0.64,31.36
233,12,36,0.98,35.28
233,20,65,0.8,52.0
233,23,33,0.6,19.8
233,29,32,0.41,13.12
233,34,44,0.39,17.16
233,35,41,1.08,44.28
233,36,40,1.07,42.8
233,39,22,0.89,19.58
233,41,40,0.86,34.4
233,44,30,0.16,4.8
233,46,59,0.73,43.07
233,47,26,0.32,8.32
233,50,43,0.54,23.22
233,56,40,0.86,34.4
233,63,46,0.3,13.8
233,64,34,0.18,6.12
233,67,25,1.03,25.75
233,77,48,0.73,35.04
233,86,37,0.31,11.47
233,89,43,0.32,13.76
233,90,54,1.09,58.86
233,91,26,1.13,29.38
233,93,51,0.34,17.34
233,97,33,0.46,15.18
233,100,29,0.86,24.94
233,101,48,1.13,54.24
233,102,51,0.39,19.89
233,106,38,0.93,35.34
233,110,45,0.57,25.65
233,112,24,0.84,20.16
233,113,39,0.91,35.49
233,116,38,0.3,11.4
233,117,35,0.5,17.5
233,118,39,0.33,12.87
233,123,48,0.45,21.6
233,124,49,0.26,12.74
233,130,45,0.62,27.9
233,133,42,0.2,8.4
233,136,36,0.57,20.52
233,137,34,1.01,34.34
233,138,33,0.7,23.1
233,139,42,0.92,38.64
233,141,34,0.62,21.08
233,142,51,1.08,55.08
233,146,44,0.95,41.8
233,153,63,0.82,51.66
234,1,48,0.85,40.8
234,4,27,0.55,14.85
234,10,36,0.71,25.56
234,12,59,0.98,57.82
234,15,35,1.13,39.55
234,16,47,1.08,50.76
234,20,31,0.8,24.8
234,24,43,0.15,6.45
234,25,41,0.28,11.48
234,26,35,0.65,22.75
234,30,36,0.44,15.84
234,31,40,0.59,23.6
234,32,48,0.64,30.72
234,38,38,0.96,36.48
234,42,54,0.17,9.18
234,47,28,0.32,8.96
234,48,29,0.24,6.96
234,49,53,0.39,20.67
234,52,30,0.82,24.6
234,54,54,1.09,58.86
234,57,35,0.42,14.7
234,59,48,0.55,26.4
234,60,38,0.62,23.56
234,61,40,0.52,20.8
234,66,33,0.53,17.49
234,68,40,0.37,14.8
234,69,63,0.21,13.23
234,70,47,0.17,7.99
234,71,43,0.9,38.7
234,73,42,0.33,13.86
234,75,36,0.46,16.56
234,76,37,0.33,12.21
234,78,35,1.03,36.05
234,87,51,0.78,39.78
234,88,31,0.24,7.44
234,93,42,0.34,14.28
234,94,30,0.97,29.1
234,95,57,0.6,34.2
234,96,38,0.47,17.86
234,99,46,0.16,7.36
234,104,48,0.99,47.52
234,106,37,0.93,34.41
234,107,44,0.82,36.08
234,108,43,0.72,30.96
234,111,28,0.21,5.88
234,114,32,0.57,18.24
234,115,48,0.44,21.12
234,117,29,0.5,14.5
234,119,31,1.1,34.1
234,127,49,1.04,50.96
234,134,26,0.95,24.7
234,135,46,0.29,13.34
234,140,53,0.42,22.26
234,144,43,1.01,43.43
234,145,34,1.14,38.76
234,147,30,0.99,29.7
234,149,48,0.27,12.96
234,150,33,0.6,19.8
234,152,47,1.14,53.58
235,3,52,0.26,13.52
235,4,45,0.55,24.75
235,6,27,0.46,12.42
235,7,43,0.51,21.93
235,8,29,0.53,15.37
235,13,28,0.72,20.16
235,19,38,0.34,12.92
235,23,44,0.6,26.4
235,28,43,0.43,18.49
235,29,32,0.41,13.12
235,33,44,0.42,18.48
235,35,43,1.08,46.44
235,36,45,1.07,48.15
235,44,44,0.16,7.04
235,45,28,0.79,22.12
235,46,41,0.73,29.93
235,47,41,0.32,13.12
235,50,49,0.54,26.46
235,53,32,0.47,15.04
235,55,28,0.73,20.44
235,58,41,0.16,6.56
235,63,32,0.3,9.6
235,64,46,0.18,8.28
235,65,38,0.4,15.2
235,67,38,1.03,39.14
235,79,33,0.31,10.23
235,81,28,0.43,12.04
235,82,38,0.41,15.58
235,84,35,1.07,37.45
235,85,30,0.4,12.0
235,90,29,1.09,31.61
235,91,53,1.13,59.89
235,92,45,0.18,8.1
235,101,57,1.13,64.41
235,103,40,1.1,44.0
235,120,85,0.62,52.7
235,125,43,0.61,26.23
235,128,51,0.58,29.58
235,129,28,1.13,31.64
235,131,28,0.21,5.88
235,132,42,0.17,7.14
235,138,29,0.7,20.3
235,141,48,0.62,29.76
235,142,27,1.08,29.16
235,143,65,1.1,71.5
235,148,40,1.04,41.6
235,151,33,0.76,25.08
235,154,39,0.4,15.6
236,2,45,0.53,23.85
236,5,41,0.24,9.84
236,9,43,0.44,18.92
236,11,43,0.64,27.52
236,16,34,1.08,36.72
236,17,40,1.04,41.6
236,20,50,0.8,40.0
236,22,27,0.52,14.04
236,27,32,0.92,29.44
236,32,43,0.64,27.52
236,39,38,0.89,33.82
236,40,43,0.78,33.54
236,43,29,0.24,6.96
236,46,34,0.73,24.82
236,54,65,1.09,70.85
236,56,48,0.86,41.28
236,57,26,0.42,10.92
236,60,46,0.62,28.52
236,66,54,0.53,28.62
236,68,55,0.37,20.35
236,69,64,0.21,13.44
236,71,36,0.9,32.4
236,73,27,0.33,8.91
236,74,36,0.48,17.28
236,76,34,0.33,11.22
236,78,29,1.03,29.87
236,80,36,0.72,25.92
236,83,47,0.52,24.44
236,86,54,0.31,16.74
236,87,63,0.78,49.14
236,93,40,0.34,13.6
236,94,49,0.97,47.53
236,95,49,0.6,29.4
236,97,49,0.46,22.54
236,98,44,0.21,9.24
236,99,52,0.16,8.32
236,101,43,1.13,48.59
236,104,33,0.99,32.67
236,107,40,0.82,32.8
236,108,42,0.72,30.24
236,109,24,1.12,26.88
236,110,31,0.57,17.67
236,111,38,0.21,7.98
236,112,42,0.84,35.28
236,113,46,0.91,41.86
236,114,45,0.57,25.65
236,117,43,0.5,21.5
236,118,37,0.33,12.21
236,119,43,1.1,47.3
236,121,48,0.75,36.0
236,122,64,0.33,21.12
236,123,52,0.45,23.4
236,127,37,1.04,38.48
236,130,61,0.62,37.82
236,136,43,0.57,24.51
236,139,43,0.92,39.56
236,140,50,0.42,21.0
236,145,50,1.14,57.0
236,147,21,0.99,20.79
236,153,34,0.82,27.88
237,1,37,0.85,31.45
237,3,35,0.26,9.1
237,6,45,0.46,20.7
237,7,56,0.51,28.56
237,8,33,0.53,17.49
237,10,32,0.71,22.72
237,11,37,0.64,23.68
237,12,32,0.98,31.36
237,14,40,1.02,40.8
237,19,39,0.34,13.26
237,20,49,0.8,39.2
237,21,31,1.14,35.34
237,23,42,0.6,25.2
237,24,45,0.15,6.75
237,26,42,0.65,27.3
237,33,39,0.42,16.38
237,34,49,0.39,19.11
237,35,52,1.08,56.16
237,37,33,0.8,26.4
237,41,33,0.86,28.38
237,44,59,0.16,9.44
237,45,47,0.79,37.13
237,47,25,0.32,8.0
237,48,22,0.24,5.28
237,49,39,0.39,15.21
237,50,51,0.54,27.54
237,53,37,0.47,17.39
237,59,51,0.55,28.05
237,62,35,0.37,12.95
237,63,52,0.3,15.6
237,64,27,0.18,4.86
237,70,73,0.17,12.41
237,75,51,0.46,23.46
237,84,31,1.07,33.17
237,85,42,0.4,16.8
237,89,37,0.32,11.84
237,91,27,1.13,30.51
237,93,41,0.34,13.94
237,96,42,0.47,19.74
237,102,30,0.39,11.7
237,103,35,1.1,38.5
237,105,30,0.74,22.2
237,106,40,0.93,37.2
237,110,28,0.57,15.96
237,116,26,0.3,7.8
237,120,52,0.62,32.24
237,124,28,0.26,7.28
237,128,38,0.58,22.04
237,131,38,0.21,7.98
237,133,38,0.2,7.6
237,138,24,0.7,16.8
237,141,44,0.62,27.28
237,142,48,1.08,51.84
237,144,37,1.01,37.37
237,147,43,0.99,42.57
237,149,30,0.27,8.1
237,152,52,1.14,59.28
238,4,25,0.55,13.75
238,13,31,0.72,22.32
238,22,47,0.52,24.44
238,25,38,0.28,10.64
238,28,46,0.43,19.78
238,29,44,0.41,18.04
238,31,40,0.59,23.6
238,32,51,0.64,32.64
238,35,33,1.08,35.64
238,38,40,0.96,38.4
238,46,28,0.73,20.44
238,51,40,0.98,39.2
238,52,53,0.82,43.46
238,54,36,1.09,39.24
238,55,34,0.73,24.82
238,57,49,0.42,20.58
238,65,34,0.4,13.6
238,66,38,0.53,20.14
238,68,29,0.37,10.73
238,69,49,0.21,10.29
238,73,29,0.33,9.57
238,74,35,0.48,16.8
238,76,42,0.33,13.86
238,78,51,1.03,52.53
238,79,31,0.31,9.61
238,80,41,0.72,29.52
238,81,26,0.43,11.18
238,83,33,0.52,17.16
238,87,27,0.78,21.06
238,94,49,0.97,47.53
238,100,41,0.86,35.26
238,101,35,1.13,39.55
238,104,63,0.99,62.37
238,108,30,0.72,21.6
238,114,45,0.57,25.65
238,123,29,0.45,13.05
238,129,35,1.13,39.55
238,130,46,0.62,28.52
238,132,30,0.17,5.1
238,137,25,1.01,25.25
238,139,49,0.92,45.08
238,140,42,0.42,17.64
238,143,41,1.1,45.1
238,145,36,1.14,41.04
238,146,35,0.95,33.25
238,148,48,1.04,49.92
238,150,38,0.6,22.8
238,153,39,0.82,31.98
239,3,26,0.26,6.76
239,4,39,0.55,21.45
239,5,49,0.24,11.76
239,9,39,0.44,17.16
239,12,30,0.98,29.4
239,16,30,1.08,32.4
239,17,24,1.04,24.96
239,20,45,0.8,36.0
239,26,38,0.65,24.7
239,30,41,0.44,18.04
239,33,28,0.42,11.76
239,36,45,1.07,48.15
239,39,40,0.89,35.6
239,44,23,0.16,3.68
239,47,43,0.32,13.76
239,49,39,0.39,15.21
239,50,35,0.54,18.9
239,54,29,1.09,31.61
239,56,40,0.86,34.4
239,58,40,0.16,6.4
239,60,46,0.62,28.52
239,63,49,0.3,14.7
239,64,51,0.18,9.18
239,67,40,1.03,41.2
239,71,25,0.9,22.5
239,72,23,0.93,21.39
239,77,54,0.73,39.42
239,85,25,0.4,10.0
239,87,30,0.78,23.4
239,90,33,1.09,35.97
239,91,49,1.13,55.37
239,92,43,0.18,7.74
239,93,39,0.34,13.26
239,95,35,0.6,21.0
239,99,45,0.16,7.2
239,109,38,1.12,42.56
239,110,36,0.57,20.52
239,117,56,0.5,28.0
239,119,39,1.1,42.9
239,121,34,0.75,25.5
239,122,48,0.33,15.84
239,127,39,1.04,40.56
239,128,43,0.58,24.94
239,135,26,0.29,7.54
239,136,34,0.57,19.38
239,138,44,0.7,30.8
239,142,50,1.08,54.0
239,147,34,0.99,33.66
239,149,51,0.27,13.77
239,151,33,0.76,25.08
239,152,53,1.14,60.42
240,6,41,0.46,18.86
240,8,35,0.53,18.55
240,10,45,0.71,31.95
240,11,48,0.64,30.72
240,16,37,1.08,39.96
240,23,40,0.6,24.0
240,27,40,0.92,36.8
240,31,43,0.59,25.37
240,34,31,0.39,12.09
240,35,52,1.08,56.16
240,40,39,0.78,30.42
240,42,30,0.17,5.1
240,46,61,0.73,44.53
240,57,46,0.42,19.32
240,61,34,0.52,17.68
240,66,40,0.53,21.2
240,68,40,0.37,14.8
240,69,59,0.21,12.39
240,70,42,0.17,7.14
240,73,32,0.33,10.56
240,76,39,0.33,12.87
240,78,49,1.03,50.47
240,82,26,0.41,10.66
240,83,39,0.52,20.28
240,85,41,0.4,16.4
240,86,39,0.31,12.09
240,88,40,0.24,9.6
240,93,47,0.34,15.98
240,94,32,0.97,31.04
240,97,37,0.46,17.02
240,99,44,0.16,7.04
240,101,27,1.13,30.51
240,102,32,0.39,12.48
240,103,27,1.1,29.7
240,105,41,0.74,30.34
240,107,60,0.82,49.2
240,108,57,0.72,41.04
240,113,38,0.91,34.58
240,114,39,0.57,22.23
240,115,38,0.44,16.72
240,118,53,0.33,17.49
240,120,51,0.62,31.62
240,123,43,0.45,19.35
240,125,33,0.61,20.13
240,128,35,0.58,20.3
240,130,44,0.62,27.28
240,131,33,0.21,6.93
240,133,35,0.2,7.0
240,139,23,0.92,21.16
240,141,28,0.62,17.36
240,144,51,1.01,51.51
240,145,52,1.14,59.28
240,153,54,0.82,44.28
241,1,40,0.85,34.0
241,2,43,0.53,22.79
241,3,48,0.26,12.48
241,4,27,0.55,14.85
241,5,49,0.24,11.76
241,7,36,0.51,18.36
241,12,44,0.98,43.12
241,13,38,0.72,27.36
241,15,42,1.13,47.46
241,19,47,0.34,15.98
241,20,51,0.8,40.8
241,24,26,0.15,3.9
241,29,54,0.41,22.14
241,32,41,0.64,26.24
241,33,24,0.42,10.08
241,41,36,0.86,30.96
241,44,59,0.16,9.44
241,45,45,0.79,35.55
241,47,36,0.32,11.52
241,48,29,0.24,6.96
241,49,45,0.39,17.55
241,50,60,0.54,32.4
241,53,23,0.47,10.81
241,54,66,1.09,71.94
241,59,47,0.55,25.85
241,60,40,0.62,24.8
241,63,49,0.3,14.7
241,65,47,0.4,18.8
241,70,27,0.17,4.59
241,74,42,0.48,20.16
241,76,42,0.33,13.86
241,79,50,0.31,15.5
241,81,36,0.43,15.48
241,84,46,1.07,49.22
241,87,49,0.78,38.22
241,91,51,1.13,57.63
241,95,61,0.6,36.6
241,104,31,0.99,30.69
241,112,34,0.84,28.56
241,114,41,0.57,23.37
241,116,41,0.3,12.3
241,119,29,1.1,31.9
241,120,50,0.62,31.0
241,121,28,0.75,21.0
241,124,39,0.26,10.14
241,132,38,0.17,6.46
241,134,29,0.95,27.55
241,138,33,0.7,23.1
241,139,42,0.92,38.64
241,140,39,0.42,16.38
241,141,26,0.62,16.12
241,142,40,1.08,43.2
241,143,43,1.1,47.3
241,148,27,1.04,28.08
241,154,45,0.4,18.0
242,4,29,0.55,15.95
242,5,28,0.24,6.72
242,8,38,0.53,20.14
242,11,40,0.64,25.6
242,12,30,0.98,29.4
242,25,23,0.28,6.44
242,26,42,0.65,27.3
242,27,39,0.92,35.88
242,28,36,0.43,15.48
242,32,48,0.64,30.72
242,33,31,0.42,13.02
242,36,41,1.07,43.87
242,46,49,0.73,35.77
242,56,30,0.86,25.8
242,62,58,0.37,21.46
242,64,50,0.18,9.0
242,66,58,0.53,30.74
242,69,67,0.21,14.07
242,71,41,0.9,36.9
242,73,30,0.33,9.9
242,80,42,0.72,30.24
242,83,33,0.52,17.16
242,85,37,0.4,14.8
242,93,69,0.34,23.46
242,94,52,0.97,50.44
242,96,47,0.47,22.09
242,97,38,0.46,17.48
242,101,43,1.13,48.59
242,103,47,1.1,51.7
242,110,41,0.57,23.37
242,122,53,0.33,17.49
242,123,54,0.45,24.3
242,126,33,0.29,9.57
242,128,24,0.58,13.92
242,129,35,1.13,39.55
242,135,44,0.29,12.76
242,138,47,0.7,32.9
242,146,32,0.95,30.4
242,147,32,0.99,31.68
243,1,49,0.85,41.65
243,6,40,0.46,18.4
243,9,49,0.44,21.56
243,12,33,0.98,32.34
243,16,44,1.08,47.52
243,17,50,1.04,52.0
243,18,32,0.37,11.84
243,20,61,0.8,48.8
243,23,51,0.6,30.6
243,28,36,0.43,15.48
243,30,56,0.44,24.64
243,34,29,0.39,11.31
243,35,74,1.08,79.92
243,38,35,0.96,33.6
243,39,28,0.89,24.92
243,42,46,0.17,7.82
243,43,38,0.24,9.12
243,44,37,0.16,5.92
243,50,35,0.54,18.9
243,53,23,0.47,10.81
243,55,26,0.73,18.98
243,57,45,0.42,18.9
243,58,38,0.16,6.08
