ClienteID,ProductoID,CostoProducto,FechaCompra
291,97,129.54,2015-12-12
291,20,128.13,2015-12-12
424,63,98.61,2015-12-12
184,96,87.03,2015-12-12
184,90,166.76,2015-12-12
373,118,391.95,2015-12-13
373,101,137.62,2015-12-13
373,81,47.95,2015-12-13
55,57,101.12,2015-12-13
148,61,88.77,2015-12-13
148,24,102.59,2015-12-13
93,59,71.8,2015-12-13
93,68,90.06,2015-12-13
238,22,88.32,2015-12-13
47,56,129.79,2015-12-13
47,126,386.36,2015-12-13
84,51,73.09,2015-12-14
84,109,64.01,2015-12-14
84,117,400.76,2015-12-14
26,83,62.74,2015-12-14
26,21,122.81,2015-12-14
26,120,455.71,2015-12-14
116,99,114.3,2015-12-14
116,73,87.55,2015-12-14
116,80,85.62,2015-12-14
372,8,109.85,2015-12-15
372,26,241.61,2015-12-15
372,10,85.8,2015-12-15
5,54,76.58,2015-12-15
354,98,117.73,2015-12-15
360,117,400.76,2015-12-15
360,32,150.96,2015-12-15
77,65,69.04,2015-12-15
77,3,73.67,2015-12-15
365,86,66.71,2015-12-16
379,57,101.12,2015-12-16
266,69,80.12,2015-12-16
413,33,189.24,2015-12-16
413,54,76.58,2015-12-16
413,88,174.96,2015-12-16
210,48,360.72,2015-12-16
34,67,111.14,2015-12-16
34,60,82.64,2015-12-16
34,21,122.81,2015-12-16
218,52,71.22,2015-12-17
218,16,114.96,2015-12-17
218,43,281.45,2015-12-17
68,92,108.76,2015-12-17
68,83,62.74,2015-12-17
68,37,254.26,2015-12-17
57,50,84.94,2015-12-17
57,91,92.36,2015-12-17
179,124,411.89,2015-12-17
179,37,254.26,2015-12-17
190,46,399.18,2015-12-18
190,76,84.54,2015-12-18
382,6,79.95,2015-12-18
382,66,128.21,2015-12-18
407,27,225.72,2015-12-18
407,50,84.94,2015-12-18
298,17,104.76,2015-12-18
42,58,121.46,2015-12-18
42,4,57.32,2015-12-18
42,87,161.11,2015-12-18
85,84,90.44,2015-12-19
85,103,75.69,2015-12-19
85,6,79.95,2015-12-19
312,59,71.8,2015-12-19
312,113,45.36,2015-12-19
312,64,106.23,2015-12-19
246,29,221.16,2015-12-19
8,35,269.38,2015-12-19
8,68,90.06,2015-12-19
8,81,47.95,2015-12-19
129,32,150.96,2015-12-20
129,60,82.64,2015-12-20
129,38,323.42,2015-12-20
70,23,110.44,2015-12-20
110,115,491.85,2015-12-20
110,38,323.42,2015-12-20
43,87,161.11,2015-12-20
43,73,87.55,2015-12-20
43,13,78.59,2015-12-20
225,68,90.06,2015-12-21
447,14,86.77,2015-12-21
401,56,129.79,2015-12-21
401,67,111.14,2015-12-21
176,9,95.21,2015-12-21
176,125,425.15,2015-12-21
107,116,428.5,2015-12-21
107,28,169.93,2015-12-21
211,6,79.95,2015-12-22
409,30,182.43,2015-12-22
381,81,47.95,2015-12-22
381,31,175.82,2015-12-22
381,76,84.54,2015-12-22
6,112,51.67,2015-12-22
6,95,97.16,2015-12-22
6,6,79.95,2015-12-22
417,109,64.01,2015-12-22
417,89,149.19,2015-12-22
417,32,150.96,2015-12-22
146,99,114.3,2015-12-23
146,64,106.23,2015-12-23
146,125,425.15,2015-12-23
136,93,114.99,2015-12-23
136,2,80.72,2015-12-23
397,29,221.16,2015-12-23
397,96,87.03,2015-12-23
397,15,86.89,2015-12-23
411,81,47.95,2015-12-23
411,74,104.06,2015-12-23
411,49,344.37,2015-12-23
100,20,128.13,2015-12-24
174,53,90.2,2015-12-24
174,125,425.15,2015-12-24
86,120,455.71,2015-12-24
86,124,411.89,2015-12-24
415,52,71.22,2015-12-24
415,26,241.61,2015-12-24
415,21,122.81,2015-12-24
343,34,253.9,2015-12-24
343,101,137.62,2015-12-24
73,125,425.15,2015-12-25
176,46,399.18,2015-12-25
110,37,254.26,2015-12-25
110,49,344.37,2015-12-25
450,126,386.36,2015-12-25
450,116,428.5,2015-12-25
38,115,491.85,2015-12-25
132,104,63.2,2015-12-25
7,22,88.32,2015-12-25
342,78,70.64,2015-12-25
342,30,182.43,2015-12-25
109,11,90.8,2015-12-26
109,110,51.45,2015-12-26
121,70,80.12,2015-12-26
121,74,104.06,2015-12-26
262,105,59.61,2015-12-26
371,103,75.69,2015-12-26
371,29,221.16,2015-12-26
57,124,411.89,2015-12-26
57,57,101.12,2015-12-26
57,13,78.59,2015-12-26
380,25,126.35,2015-12-27
380,23,110.44,2015-12-27
380,13,78.59,2015-12-27
13,37,254.26,2015-12-27
13,10,85.8,2015-12-27
333,24,102.59,2015-12-27
333,15,86.89,2015-12-27
333,18,91.91,2015-12-27
270,109,64.01,2015-12-28
54,112,51.67,2015-12-28
297,112,51.67,2015-12-28
297,48,360.72,2015-12-28
297,13,78.59,2015-12-28
4,100,124.67,2015-12-28
4,16,114.96,2015-12-28
326,29,221.16,2015-12-29
305,107,56.45,2015-12-29
305,102,202.87,2015-12-29
305,116,428.5,2015-12-29
422,59,71.8,2015-12-29
174,26,241.61,2015-12-29
321,33,189.24,2015-12-29
321,42,397.3,2015-12-29
203,31,175.82,2015-12-29
203,56,129.79,2015-12-29
210,93,114.99,2015-12-30
210,2,80.72,2015-12-30
239,55,99.25,2015-12-30
355,124,411.89,2015-12-30
355,93,114.99,2015-12-30
221,49,344.37,2015-12-30
221,8,109.85,2015-12-30
66,121,506.44,2015-12-30
66,91,92.36,2015-12-30
66,39,246.96,2015-12-30
122,116,428.5,2015-12-31
122,51,73.09,2015-12-31
4,109,64.01,2015-12-31
196,57,101.12,2015-12-31
196,114,368.01,2015-12-31
378,10,85.8,2015-12-31
378,91,92.36,2015-12-31
432,53,90.2,2015-12-31
337,93,114.99,2015-12-31
337,35,269.38,2015-12-31
187,22,88.32,2016-01-01
263,107,56.45,2016-01-01
256,12,72.62,2016-01-01
256,104,63.2,2016-01-01
256,33,189.24,2016-01-01
382,109,64.01,2016-01-01
90,87,161.11,2016-01-01
102,126,386.36,2016-01-01
102,56,129.79,2016-01-01
102,87,161.11,2016-01-01
445,115,491.85,2016-01-02
445,56,129.79,2016-01-02
240,16,114.96,2016-01-02
53,16,114.96,2016-01-02
53,6,79.95,2016-01-02
53,80,85.62,2016-01-02
116,58,121.46,2016-01-02
116,103,75.69,2016-01-02
116,38,323.42,2016-01-03
116,119,354.17,2016-01-03
116,102,202.87,2016-01-03
295,6,79.95,2016-01-03
133,18,91.91,2016-01-03
133,70,80.12,2016-01-03
133,54,76.58,2016-01-03
353,21,122.81,2016-01-03
58,74,104.06,2016-01-04
79,118,391.95,2016-01-04
79,126,386.36,2016-01-04
418,115,491.85,2016-01-04
418,44,261.0,2016-01-04
114,47,428.87,2016-01-04
114,61,88.77,2016-01-04
235,110,51.45,2016-01-04
235,99,114.3,2016-01-04
450,87,161.11,2016-01-04
223,66,124.27,2016-01-05
223,37,254.26,2016-01-05
1,121,521.19,2016-01-05
7,11,86.72,2016-01-05
350,69,80.12,2016-01-05
176,49,358.39,2016-01-05
176,122,369.92,2016-01-05
102,61,87.6,2016-01-05
102,69,80.12,2016-01-05
102,42,397.3,2016-01-05
62,34,249.21,2016-01-06
62,100,124.67,2016-01-06
62,91,89.36,2016-01-06
337,33,188.7,2016-01-06
343,89,149.19,2016-01-06
343,28,169.99,2016-01-06
343,7,67.55,2016-01-06
338,61,87.6,2016-01-06
338,104,63.2,2016-01-06
338,50,84.94,2016-01-06
211,53,90.2,2016-01-07
211,46,401.62,2016-01-07
76,18,93.36,2016-01-07
308,63,97.7,2016-01-07
308,56,132.83,2016-01-07
422,75,103.07,2016-01-07
422,11,86.72,2016-01-07
316,28,169.99,2016-01-07
316,83,63.81,2016-01-07
316,93,113.68,2016-01-07
131,16,114.96,2016-01-08
131,89,149.19,2016-01-08
131,55,99.9,2016-01-08
171,124,406.45,2016-01-08
171,111,54.37,2016-01-08
171,34,249.21,2016-01-08
330,58,117.43,2016-01-08
330,73,90.47,2016-01-08
48,35,269.38,2016-01-09
48,85,88.63,2016-01-09
48,34,249.21,2016-01-09
185,25,123.67,2016-01-09
120,105,58.5,2016-01-09
120,73,90.47,2016-01-09
261,121,521.19,2016-01-09
261,90,171.68,2016-01-09
261,24,102.59,2016-01-09
307,3,73.67,2016-01-10
307,12,72.62,2016-01-10
198,7,67.55,2016-01-10
198,78,70.64,2016-01-10
198,5,61.88,2016-01-10
50,80,85.74,2016-01-10
147,77,47.17,2016-01-10
353,79,67.35,2016-01-10
353,18,93.36,2016-01-10
393,114,381.84,2016-01-11
393,21,116.92,2016-01-11
393,60,83.11,2016-01-11
102,82,56.62,2016-01-11
102,9,95.21,2016-01-11
102,113,45.36,2016-01-11
27,51,71.69,2016-01-11
184,3,73.67,2016-01-11
184,78,70.64,2016-01-11
424,33,188.7,2016-01-12
180,38,331.14,2016-01-12
180,44,261.0,2016-01-12
180,109,67.11,2016-01-12
178,8,109.85,2016-01-12
178,22,88.32,2016-01-12
381,70,80.12,2016-01-12
339,58,117.43,2016-01-12
339,100,124.67,2016-01-12
70,65,70.44,2016-01-13
12,20,128.13,2016-01-13
12,83,63.81,2016-01-13
40,4,57.32,2016-01-13
40,28,169.99,2016-01-13
40,43,273.9,2016-01-13
244,87,157.55,2016-01-13
244,12,72.62,2016-01-13
347,62,63.82,2016-01-13
347,29,221.16,2016-01-13
347,122,369.92,2016-01-13
80,77,47.17,2016-01-14
80,6,79.95,2016-01-14
80,123,550.36,2016-01-14
14,90,171.68,2016-01-14
14,85,88.63,2016-01-14
183,88,184.24,2016-01-14
248,79,67.35,2016-01-14
248,18,93.36,2016-01-14
112,111,54.37,2016-01-14
395,94,106.43,2016-01-15
395,16,114.96,2016-01-15
202,99,112.2,2016-01-15
202,39,246.96,2016-01-15
206,124,406.45,2016-01-15
206,30,182.43,2016-01-15
206,75,103.07,2016-01-15
124,26,241.61,2016-01-16
62,110,49.98,2016-01-16
18,59,71.03,2016-01-16
18,98,122.46,2016-01-16
18,41,363.52,2016-01-16
53,125,418.51,2016-01-16
134,56,132.83,2016-01-16
45,86,66.71,2016-01-17
53,98,122.46,2016-01-17
389,37,254.26,2016-01-17
261,93,113.68,2016-01-17
261,10,85.8,2016-01-17
261,88,184.24,2016-01-17
108,119,351.83,2016-01-17
108,36,244.27,2016-01-17
177,9,95.21,2016-01-17
177,10,85.8,2016-01-17
283,61,87.6,2016-01-18
283,42,397.3,2016-01-18
144,122,369.92,2016-01-18
144,18,93.36,2016-01-18
144,92,105.13,2016-01-18
244,27,225.72,2016-01-18
244,43,273.9,2016-01-18
75,24,102.59,2016-01-18
191,125,418.51,2016-01-19
191,27,225.72,2016-01-19
191,98,122.46,2016-01-19
400,46,401.62,2016-01-19
71,53,90.2,2016-01-19
331,81,47.28,2016-01-19
264,39,246.96,2016-01-19
71,18,93.36,2016-01-19
379,98,122.46,2016-01-19
379,82,56.62,2016-01-19
379,17,99.57,2016-01-19
282,104,63.2,2016-01-20
298,105,58.5,2016-01-20
298,21,116.92,2016-01-20
153,102,202.87,2016-01-20
153,53,90.2,2016-01-20
153,2,81.01,2016-01-20
374,123,550.36,2016-01-20
207,113,45.36,2016-01-21
207,82,56.62,2016-01-21
207,102,202.87,2016-01-21
312,49,358.39,2016-01-21
300,55,99.9,2016-01-21
300,92,105.13,2016-01-21
296,120,439.64,2016-01-21
296,66,124.27,2016-01-21
296,51,71.69,2016-01-21
399,122,369.92,2016-01-22
248,28,169.99,2016-01-22
248,36,244.27,2016-01-22
58,77,47.17,2016-01-22
420,98,122.46,2016-01-22
251,7,67.55,2016-01-22
251,66,124.27,2016-01-22
410,46,401.62,2016-01-22
354,91,89.36,2016-01-23
354,89,149.19,2016-01-23
48,63,97.7,2016-01-23
48,33,188.7,2016-01-23
48,126,384.99,2016-01-23
286,84,90.44,2016-01-23
286,114,381.84,2016-01-23
289,20,128.13,2016-01-24
85,103,75.69,2016-01-24
85,124,406.45,2016-01-24
324,84,90.44,2016-01-24
373,54,76.58,2016-01-24
373,121,521.19,2016-01-24
373,26,241.61,2016-01-24
425,110,49.98,2016-01-25
425,2,81.01,2016-01-25
425,24,102.59,2016-01-25
149,111,54.37,2016-01-25
149,90,171.68,2016-01-25
149,46,401.62,2016-01-25
14,102,202.87,2016-01-25
167,115,491.85,2016-01-26
167,92,105.13,2016-01-26
297,71,68.92,2016-01-26
442,109,67.11,2016-01-26
442,34,249.21,2016-01-26
199,9,95.21,2016-01-26
199,87,157.55,2016-01-26
335,31,175.82,2016-01-26
314,76,84.54,2016-01-27
314,100,124.67,2016-01-27
186,37,254.26,2016-01-27
186,91,89.36,2016-01-27
186,30,182.43,2016-01-27
354,118,391.95,2016-01-27
24,43,273.9,2016-01-27
418,77,47.17,2016-01-27
288,27,225.72,2016-01-27
288,24,102.59,2016-01-27
288,9,95.21,2016-01-27
239,46,401.62,2016-01-28
239,80,85.74,2016-01-28
239,18,93.36,2016-01-28
357,8,109.85,2016-01-28
357,108,68.67,2016-01-28
61,54,76.58,2016-01-28
274,14,86.89,2016-01-28
281,97,135.8,2016-01-28
281,35,269.38,2016-01-28
200,57,97.79,2016-01-29
200,42,397.3,2016-01-29
200,77,47.17,2016-01-29
413,70,80.12,2016-01-29
413,89,149.19,2016-01-29
413,125,418.51,2016-01-29
366,100,124.67,2016-01-29
366,97,135.8,2016-01-29
366,102,202.87,2016-01-29
231,46,401.62,2016-01-30
384,14,86.89,2016-01-30
165,72,90.38,2016-01-30
165,117,405.82,2016-01-30
105,43,273.9,2016-01-30
105,118,391.95,2016-01-30
105,74,104.06,2016-01-30
389,120,439.64,2016-01-30
389,70,80.12,2016-01-30
183,108,68.67,2016-01-31
183,71,68.92,2016-01-31
183,44,261.0,2016-01-31
112,10,85.8,2016-01-31
366,81,47.28,2016-01-31
366,108,68.67,2016-01-31
366,12,72.62,2016-01-31
171,80,85.74,2016-01-31
171,21,116.92,2016-01-31
171,79,67.35,2016-01-31
206,52,71.22,2016-02-01
206,4,57.32,2016-02-01
206,69,80.12,2016-02-01
318,100,124.67,2016-02-01
360,105,58.5,2016-02-01
151,41,363.52,2016-02-01
93,99,112.2,2016-02-01
108,67,111.34,2016-02-02
108,12,70.0,2016-02-02
108,3,73.67,2016-02-02
182,111,54.37,2016-02-02
393,62,61.09,2016-02-02
393,79,67.54,2016-02-02
393,118,382.92,2016-02-02
448,85,93.77,2016-02-02
271,42,397.38,2016-02-02
271,95,97.53,2016-02-02
271,96,84.12,2016-02-02
433,98,129.37,2016-02-03
433,11,82.89,2016-02-03
71,101,131.04,2016-02-03
71,17,99.91,2016-02-03
250,51,75.76,2016-02-03
250,43,273.9,2016-02-03
250,32,150.37,2016-02-03
68,97,135.8,2016-02-04
68,54,73.38,2016-02-04
68,103,75.69,2016-02-04
382,75,105.72,2016-02-04
382,57,99.54,2016-02-04
382,95,97.53,2016-02-04
328,118,382.92,2016-02-04
18,126,383.47,2016-02-05
18,51,75.76,2016-02-05
18,115,488.34,2016-02-05
347,65,68.8,2016-02-05
120,85,93.77,2016-02-05
78,74,99.19,2016-02-05
172,67,111.34,2016-02-05
66,38,341.55,2016-02-05
66,47,420.41,2016-02-05
66,27,220.45,2016-02-05
44,2,84.55,2016-02-06
98,24,107.28,2016-02-06
98,82,56.3,2016-02-06
98,84,86.67,2016-02-06
31,31,170.82,2016-02-06
31,120,458.79,2016-02-06
31,43,273.9,2016-02-06
14,98,129.37,2016-02-06
273,53,90.2,2016-02-06
273,115,488.34,2016-02-06
273,57,99.54,2016-02-06
5,6,79.95,2016-02-07
208,90,171.68,2016-02-07
363,31,170.82,2016-02-07
302,118,382.92,2016-02-07
398,83,63.82,2016-02-07
398,33,181.75,2016-02-07
139,25,123.67,2016-02-07
139,51,75.76,2016-02-07
436,14,86.89,2016-02-07
436,123,550.36,2016-02-07
436,48,381.01,2016-02-07
300,70,83.09,2016-02-08
41,82,56.3,2016-02-08
41,34,243.17,2016-02-08
254,90,171.68,2016-02-08
254,92,103.59,2016-02-08
138,54,73.38,2016-02-08
138,126,383.47,2016-02-08
138,113,45.36,2016-02-08
109,100,124.67,2016-02-08
109,105,58.5,2016-02-08
109,20,134.76,2016-02-08
114,87,156.79,2016-02-09
114,29,211.63,2016-02-09
114,111,54.37,2016-02-09
420,70,83.09,2016-02-09
129,89,151.92,2016-02-09
129,116,447.13,2016-02-09
129,13,74.96,2016-02-09
262,93,110.39,2016-02-09
262,19,99.53,2016-02-09
262,32,150.37,2016-02-09
24,27,220.45,2016-02-10
24,68,92.0,2016-02-10
24,82,56.3,2016-02-10
308,121,524.02,2016-02-10
172,108,68.22,2016-02-10
172,83,63.82,2016-02-10
211,115,488.34,2016-02-10
266,14,86.89,2016-02-10
266,69,80.12,2016-02-10
152,58,121.57,2016-02-10
47,59,67.96,2016-02-11
47,69,80.12,2016-02-11
333,8,110.39,2016-02-11
143,69,80.12,2016-02-11
288,21,116.92,2016-02-11
288,43,273.9,2016-02-11
156,83,63.82,2016-02-11
156,105,58.5,2016-02-11
156,108,68.22,2016-02-11
115,57,99.54,2016-02-12
115,117,405.82,2016-02-12
115,67,111.34,2016-02-12
208,25,123.67,2016-02-12
274,82,56.3,2016-02-12
295,9,95.21,2016-02-12
295,104,63.2,2016-02-12
295,37,254.26,2016-02-12
31,78,70.64,2016-02-13
31,9,95.21,2016-02-13
320,73,87.28,2016-02-13
320,9,95.21,2016-02-13
226,51,75.76,2016-02-13
226,64,111.42,2016-02-13
226,29,211.63,2016-02-13
271,49,366.33,2016-02-13
65,32,150.37,2016-02-13
65,84,86.67,2016-02-13
65,17,99.91,2016-02-13
147,5,61.88,2016-02-14
147,11,82.89,2016-02-14
54,89,151.92,2016-02-14
268,9,95.21,2016-02-14
268,42,397.38,2016-02-14
94,26,241.61,2016-02-14
297,79,67.54,2016-02-14
12,118,382.92,2016-02-14
429,120,458.79,2016-02-14
429,44,260.17,2016-02-14
429,123,550.36,2016-02-14
83,22,91.27,2016-02-15
83,18,95.64,2016-02-15
146,116,447.13,2016-02-15
441,60,80.54,2016-02-15
441,6,79.95,2016-02-15
31,102,204.02,2016-02-15
31,74,99.19,2016-02-15
244,102,204.02,2016-02-15
244,3,73.67,2016-02-15
378,115,488.34,2016-02-16
378,8,110.39,2016-02-16
378,68,92.0,2016-02-16
305,87,156.79,2016-02-16
4,40,223.73,2016-02-16
57,28,169.99,2016-02-16
2,31,170.82,2016-02-16
2,24,107.28,2016-02-16
2,44,260.17,2016-02-16
360,36,256.43,2016-02-17
360,46,401.62,2016-02-17
360,56,132.83,2016-02-17
19,62,61.09,2016-02-17
336,97,135.8,2016-02-17
336,45,264.45,2016-02-17
336,95,97.53,2016-02-17
298,15,86.77,2016-02-17
184,89,151.92,2016-02-18
184,85,93.77,2016-02-18
141,43,273.9,2016-02-18
141,121,524.02,2016-02-18
141,88,185.24,2016-02-18
178,102,204.02,2016-02-18
178,17,99.91,2016-02-18
281,109,64.31,2016-02-18
281,23,116.8,2016-02-18
281,8,110.39,2016-02-18
121,25,123.67,2016-02-19
136,48,381.01,2016-02-19
130,118,382.92,2016-02-19
105,114,381.84,2016-02-19
105,30,182.63,2016-02-19
110,92,103.59,2016-02-19
110,58,121.57,2016-02-19
110,71,68.92,2016-02-19
118,24,107.28,2016-02-20
118,7,67.55,2016-02-20
118,64,111.42,2016-02-20
48,47,420.41,2016-02-20
48,21,116.92,2016-02-20
48,58,121.57,2016-02-20
34,82,56.3,2016-02-20
34,57,99.54,2016-02-20
442,37,254.26,2016-02-20
442,64,111.42,2016-02-20
442,54,73.38,2016-02-20
90,68,92.0,2016-02-21
90,72,90.38,2016-02-21
90,35,270.4,2016-02-21
178,97,135.8,2016-02-21
178,57,99.54,2016-02-21
339,94,106.43,2016-02-21
339,111,54.37,2016-02-21
339,73,87.28,2016-02-21
125,9,95.21,2016-02-21
125,53,90.2,2016-02-21
112,91,89.36,2016-02-22
127,36,256.43,2016-02-22
127,83,63.82,2016-02-22
127,27,220.45,2016-02-22
221,24,107.28,2016-02-22
360,126,383.47,2016-02-22
235,58,121.57,2016-02-22
362,34,243.17,2016-02-22
362,2,84.55,2016-02-22
362,47,420.41,2016-02-22
313,7,67.55,2016-02-23
319,106,80.68,2016-02-23
319,14,86.89,2016-02-23
319,76,84.54,2016-02-23
40,97,135.8,2016-02-23
40,74,99.19,2016-02-23
40,106,80.68,2016-02-23
296,4,57.32,2016-02-23
296,120,458.79,2016-02-23
296,63,101.84,2016-02-23
61,76,84.54,2016-02-24
61,125,418.51,2016-02-24
40,70,83.09,2016-02-24
40,109,64.31,2016-02-24
334,103,75.69,2016-02-24
334,75,105.72,2016-02-24
334,35,270.4,2016-02-24
429,82,56.3,2016-02-24
327,85,93.77,2016-02-25
56,99,112.2,2016-02-25
56,96,84.12,2016-02-25
160,61,89.54,2016-02-25
160,11,82.89,2016-02-25
160,123,550.36,2016-02-25
325,42,397.38,2016-02-25
214,75,105.72,2016-02-25
214,106,80.68,2016-02-25
238,103,75.69,2016-02-26
238,54,73.38,2016-02-26
408,61,89.54,2016-02-26
408,95,97.53,2016-02-26
268,81,46.53,2016-02-26
386,85,93.77,2016-02-26
386,88,185.24,2016-02-26
70,88,185.24,2016-02-27
70,80,85.74,2016-02-27
90,61,89.54,2016-02-27
90,20,134.76,2016-02-27
90,102,204.02,2016-02-27
23,18,95.64,2016-02-27
23,90,171.68,2016-02-27
266,90,171.68,2016-02-28
266,18,95.64,2016-02-28
266,89,151.92,2016-02-28
417,112,52.33,2016-02-28
387,58,121.57,2016-02-28
387,110,51.3,2016-02-28
387,94,106.43,2016-02-28
160,22,91.27,2016-02-28
150,8,110.39,2016-02-28
311,34,243.17,2016-02-28
311,111,54.37,2016-02-28
311,80,85.74,2016-02-28
20,96,84.12,2016-02-29
20,69,80.12,2016-02-29
20,44,260.17,2016-02-29
420,26,241.61,2016-02-29
420,21,116.92,2016-02-29
420,124,406.45,2016-02-29
227,15,86.77,2016-02-29
227,61,89.54,2016-02-29
227,78,70.64,2016-02-29
332,123,543.94,2016-03-01
332,5,60.77,2016-03-01
301,25,123.67,2016-03-01
207,20,133.54,2016-03-01
207,87,156.67,2016-03-01
194,67,110.77,2016-03-01
194,97,143.57,2016-03-01
325,113,47.55,2016-03-01
325,71,66.61,2016-03-01
325,68,95.05,2016-03-01
279,76,84.54,2016-03-02
59,59,67.96,2016-03-02
59,119,391.63,2016-03-02
140,120,481.7,2016-03-02
287,14,86.89,2016-03-02
367,54,73.38,2016-03-02
435,36,256.43,2016-03-02
435,5,60.77,2016-03-02
435,18,99.54,2016-03-02
161,60,82.18,2016-03-03
161,106,80.68,2016-03-03
161,64,111.42,2016-03-03
229,64,111.42,2016-03-03
229,41,355.53,2016-03-03
229,70,87.58,2016-03-03
127,124,411.21,2016-03-03
131,7,67.55,2016-03-03
131,30,182.63,2016-03-03
131,14,86.89,2016-03-03
212,33,191.63,2016-03-04
212,104,63.2,2016-03-04
318,55,102.66,2016-03-04
318,108,68.72,2016-03-04
224,56,134.78,2016-03-04
224,59,67.96,2016-03-04
224,74,99.16,2016-03-04
319,110,51.3,2016-03-04
319,10,85.8,2016-03-04
104,55,102.66,2016-03-05
104,7,67.55,2016-03-05
113,73,86.1,2016-03-05
113,13,72.59,2016-03-05
113,24,105.25,2016-03-05
120,91,87.99,2016-03-05
43,10,85.8,2016-03-05
43,44,269.6,2016-03-05
228,44,269.6,2016-03-05
228,47,420.41,2016-03-05
228,97,143.57,2016-03-05
291,60,82.18,2016-03-06
291,125,434.84,2016-03-06
291,6,79.95,2016-03-06
378,44,269.6,2016-03-06
263,75,105.19,2016-03-06
263,110,51.3,2016-03-06
178,119,391.63,2016-03-06
178,79,70.26,2016-03-06
178,120,481.7,2016-03-06
400,66,126.29,2016-03-07
400,97,143.57,2016-03-07
145,60,82.18,2016-03-07
145,94,106.43,2016-03-07
145,83,64.74,2016-03-07
402,64,111.42,2016-03-07
402,6,79.95,2016-03-07
402,10,85.8,2016-03-07
320,73,86.1,2016-03-07
95,38,341.55,2016-03-07
271,17,99.91,2016-03-08
271,61,93.48,2016-03-08
271,38,341.55,2016-03-08
82,39,240.31,2016-03-08
37,54,73.38,2016-03-08
290,3,72.25,2016-03-08
290,110,51.3,2016-03-08
283,105,57.52,2016-03-08
380,18,99.54,2016-03-08
380,22,91.27,2016-03-08
223,28,165.66,2016-03-09
223,98,134.81,2016-03-09
101,73,86.1,2016-03-09
264,93,114.99,2016-03-09
264,52,73.47,2016-03-09
76,81,46.53,2016-03-09
76,103,79.33,2016-03-09
416,52,73.47,2016-03-09
416,115,496.1,2016-03-09
416,59,67.96,2016-03-09
4,22,91.27,2016-03-10
4,106,80.68,2016-03-10
248,30,182.63,2016-03-10
248,66,126.29,2016-03-10
248,38,341.55,2016-03-10
157,28,165.66,2016-03-10
157,122,377.44,2016-03-10
157,17,99.91,2016-03-10
192,14,86.89,2016-03-11
192,116,447.13,2016-03-11
192,79,70.26,2016-03-11
195,71,66.61,2016-03-11
195,103,79.33,2016-03-11
195,99,112.2,2016-03-11
18,62,63.26,2016-03-11
18,107,59.26,2016-03-11
18,71,66.61,2016-03-11
184,32,153.5,2016-03-12
346,123,543.94,2016-03-12
346,95,97.53,2016-03-12
99,56,134.78,2016-03-12
34,54,73.38,2016-03-12
34,13,72.59,2016-03-12
31,58,127.79,2016-03-12
31,94,106.43,2016-03-12
227,23,123.41,2016-03-12
294,20,133.54,2016-03-13
294,2,84.55,2016-03-13
292,89,148.33,2016-03-13
292,125,434.84,2016-03-13
292,53,91.4,2016-03-13
52,75,105.19,2016-03-13
52,126,382.31,2016-03-13
52,27,220.45,2016-03-13
219,115,496.1,2016-03-13
125,50,81.01,2016-03-13
125,13,72.59,2016-03-13
125,40,227.71,2016-03-13
295,27,220.45,2016-03-14
295,47,420.41,2016-03-14
295,4,57.32,2016-03-14
95,55,102.66,2016-03-14
95,113,47.55,2016-03-14
95,98,134.81,2016-03-14
157,107,59.26,2016-03-14
157,95,97.53,2016-03-14
157,26,241.61,2016-03-14
390,43,286.52,2016-03-15
390,62,63.26,2016-03-15
390,6,79.95,2016-03-15
161,61,93.48,2016-03-15
350,58,127.79,2016-03-15
255,16,117.38,2016-03-15
255,15,88.87,2016-03-15
255,97,143.57,2016-03-15
316,22,91.27,2016-03-16
316,43,286.52,2016-03-16
316,75,105.19,2016-03-16
31,42,420.09,2016-03-16
31,106,80.68,2016-03-16
339,85,98.79,2016-03-16
339,26,241.61,2016-03-16
339,6,79.95,2016-03-16
248,45,271.62,2016-03-16
248,113,47.55,2016-03-16
368,7,67.55,2016-03-17
368,20,133.54,2016-03-17
368,91,87.99,2016-03-17
227,68,95.05,2016-03-17
357,62,63.26,2016-03-17
345,67,110.77,2016-03-17
345,104,63.2,2016-03-17
219,32,153.5,2016-03-17
219,47,420.41,2016-03-17
126,85,98.79,2016-03-18
126,112,54.56,2016-03-18
226,55,102.66,2016-03-18
263,94,106.43,2016-03-18
263,122,377.44,2016-03-18
263,66,126.29,2016-03-18
133,113,47.55,2016-03-18
371,107,59.26,2016-03-18
371,21,111.87,2016-03-18
353,115,496.1,2016-03-19
365,126,382.31,2016-03-19
365,4,57.32,2016-03-19
57,79,70.26,2016-03-19
57,25,123.67,2016-03-19
109,93,114.99,2016-03-19
109,29,211.63,2016-03-19
109,83,64.74,2016-03-19
367,89,148.33,2016-03-20
367,9,95.21,2016-03-20
104,93,114.99,2016-03-20
61,94,106.43,2016-03-20
275,38,341.55,2016-03-20
275,120,481.7,2016-03-20
275,64,111.42,2016-03-20
259,17,99.91,2016-03-20
167,44,269.6,2016-03-20
167,84,88.97,2016-03-20
190,5,60.77,2016-03-21
284,84,88.97,2016-03-21
284,104,63.2,2016-03-21
267,120,481.7,2016-03-21
52,105,57.52,2016-03-21
52,9,95.21,2016-03-21
52,88,185.24,2016-03-21
52,23,123.41,2016-03-21
